episode,phase,evader_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
45,train,2,6,6,Pursuers,0,3,3,107.85,0.1
46,train,2,6,6,Pursuers,0,3,3,106.717,0.1
47,train,2,6,6,Pursuers,0,3,3,105.936,0.1
48,train,2,6,6,Pursuers,0,3,3,105.517,0.1
49,train,2,6,6,Pursuers,0,3,3,107.85,0.1
50,train,2,6,6,Pursuers,0,3,3,104.25,0.1
51,train,2,6,6,Pursuers,0,3,3,107.85,0.1
52,train,2,6,6,Pursuers,0,1,1,116.85,0.1
53,train,2,6,6,Pursuers,0,3,3,107.85,0.1
54,train,2,6,6,Pursuers,0,3,3,107.85,0.1
55,train,2,6,6,Pursuers,0,2,2,110.1,0.1
56,train,2,6,6,Pursuers,0,3,3,107.85,0.1
57,train,2,6,6,Pursuers,0,3,3,106.117,0.1
58,train,2,6,6,Pursuers,0,3,3,107.85,0.1
59,train,2,6,6,Pursuers,0,3,3,107.85,0.1
60,train,2,6,6,Pursuers,0,3,3,105.936,0.1
61,train,2,6,6,Pursuers,0,3,3,107.85,0.1
62,train,2,6,6,Pursuers,0,3,3,106.117,0.1
63,train,2,6,6,Pursuers,0,3,3,106.717,0.1
64,train,2,6,6,Pursuers,0,3,3,107.85,0.1
65,train,2,6,6,Pursuers,0,3,3,107.85,0.1
66,train,2,6,6,Pursuers,0,3,3,107.85,0.1
67,train,2,6,6,Pursuers,0,1,1,116.85,0.1
68,train,2,6,6,Pursuers,0,4,4,100.65,0.1
69,train,2,6,6,Pursuers,0,3,3,107.85,0.1
70,train,2,6,6,Pursuers,0,3,3,107.85,0.1
71,train,2,6,6,Pursuers,0,3,3,107.85,0.1
72,train,2,6,6,Pursuers,0,3,3,107.85,0.1
73,train,2,6,6,Pursuers,0,1,1,116.85,0.1
74,train,2,6,6,Pursuers,0,3,3,108.45,0.1
75,train,2,6,6,Pursuers,0,3,3,105.85,0.1
76,train,2,6,6,Pursuers,0,3,3,107.85,0.1
77,train,2,6,6,Pursuers,0,3,3,109.05,0.1
78,train,2,6,6,Pursuers,0,3,3,107.85,0.1
79,train,2,6,6,Pursuers,0,3,3,107.85,0.1
80,train,2,6,6,Pursuers,0,1,1,115.65,0.1
81,train,2,6,6,Pursuers,0,3,3,107.85,0.1
82,train,2,6,6,Pursuers,0,3,3,107.85,0.1
83,train,2,6,6,Pursuers,0,1,1,115.65,0.1
84,train,2,6,6,Pursuers,0,3,3,107.85,0.1
85,train,2,6,6,Pursuers,0,3,3,107.85,0.1
86,train,2,6,6,Pursuers,0,3,3,107.85,0.1
87,train,2,6,6,Pursuers,0,3,3,107.85,0.1
88,train,2,6,6,Pursuers,0,3,3,107.85,0.1
89,train,2,6,6,Pursuers,0,3,3,105.936,0.1
90,train,2,6,6,Pursuers,0,3,3,107.85,0.1
91,train,2,6,6,Pursuers,0,3,3,105.85,0.1
92,train,2,6,6,Pursuers,0,3,3,107.85,0.1
93,train,2,6,6,Pursuers,0,3,3,108.45,0.1
94,train,2,6,6,Pursuers,0,3,3,107.85,0.1
95,train,2,6,6,Pursuers,0,3,3,107.85,0.1
96,train,2,6,6,Pursuers,0,3,3,107.85,0.1
97,train,2,6,6,Pursuers,0,3,3,107.85,0.1
98,train,2,6,6,Pursuers,0,3,3,107.85,0.1
99,train,2,6,6,Pursuers,0,1,0,117.45,0.1
100,train,2,6,6,Pursuers,0,3,3,107.85,0.1
101,train,2,6,6,Pursuers,0,3,3,107.85,0.1
102,train,2,6,6,Pursuers,0,3,3,107.85,0.1
103,train,2,6,6,Pursuers,0,3,3,107.85,0.1
104,train,2,6,6,Pursuers,0,3,3,107.85,0.1
105,train,2,6,6,Pursuers,0,3,3,107.45,0.1
106,train,2,6,6,Pursuers,0,1,1,116.85,0.1
107,train,2,6,6,Pursuers,0,3,3,107.85,0.1
108,train,2,6,6,Pursuers,0,3,3,107.85,0.1
109,train,2,6,6,Pursuers,0,3,3,109.05,0.1
110,train,2,6,6,Pursuers,0,3,3,105.517,0.1
111,train,2,6,6,Pursuers,0,3,3,105.936,0.1
112,train,2,6,6,Pursuers,0,3,3,107.85,0.1
113,train,2,6,6,Pursuers,0,3,3,107.85,0.1
114,train,2,6,6,Pursuers,0,3,3,105.45,0.1
115,train,2,6,6,Pursuers,0,1,0,117.45,0.1
116,train,2,6,6,Pursuers,0,1,0,117.45,0.1
117,train,2,6,6,Pursuers,0,1,1,116.85,0.1
118,train,2,6,6,Pursuers,0,1,0,117.45,0.1
119,train,2,6,6,Pursuers,0,1,0,117.45,0.1
120,train,2,6,6,Pursuers,0,1,0,117.45,0.1
121,train,2,6,6,Pursuers,0,1,1,116.85,0.1
122,train,2,6,6,Pursuers,0,1,0,117.45,0.1
123,train,2,6,6,Pursuers,0,1,0,117.45,0.1
124,train,2,6,6,Pursuers,0,1,0,117.45,0.1
125,train,2,6,6,Pursuers,0,1,0,117.45,0.1
126,train,2,6,6,Pursuers,0,3,3,108.45,0.1
127,train,2,6,6,Pursuers,0,1,0,117.45,0.1
128,train,2,6,6,Pursuers,0,1,0,117.45,0.1
129,train,2,6,6,Pursuers,0,1,0,117.45,0.1
130,train,2,6,6,Pursuers,0,1,0,117.45,0.1
131,train,2,6,6,Pursuers,0,1,0,117.45,0.1
132,train,2,6,6,Pursuers,0,1,0,117.45,0.1
133,train,2,6,6,Pursuers,0,1,0,117.45,0.1
134,train,2,6,6,Pursuers,0,1,0,117.45,0.1
135,train,2,6,6,Pursuers,0,1,0,117.45,0.1
136,train,2,6,6,Pursuers,0,1,0,117.45,0.1
137,train,2,6,6,Pursuers,0,1,0,117.45,0.1
138,train,2,6,6,Pursuers,0,1,0,117.45,0.1
139,train,2,6,6,Pursuers,0,1,0,116.85,0.1
140,train,2,6,6,Pursuers,0,1,0,117.45,0.1
141,train,2,6,6,Pursuers,0,1,0,116.85,0.1
142,train,2,6,6,Pursuers,0,3,3,106.717,0.1
143,train,2,6,6,Pursuers,0,1,0,117.45,0.1
144,train,2,6,6,Pursuers,0,1,0,117.45,0.1
145,train,2,6,6,Pursuers,0,1,1,116.85,0.1
146,train,2,6,6,Pursuers,0,1,0,117.45,0.1
147,train,2,6,6,Pursuers,0,1,0,117.45,0.1
148,train,2,6,6,Pursuers,0,1,0,116.85,0.1
149,train,2,6,6,Pursuers,0,1,0,117.45,0.1
150,train,2,6,6,Pursuers,0,1,0,117.45,0.1
151,train,2,6,6,Pursuers,0,1,0,116.85,0.1
152,train,2,6,6,Pursuers,0,1,1,116.85,0.1
153,train,2,6,6,Pursuers,0,1,0,117.45,0.1
154,train,2,6,6,Pursuers,0,2,2,109.05,0.1
155,train,2,6,6,Pursuers,0,1,0,117.45,0.1
156,train,2,6,6,Pursuers,0,1,0,117.45,0.1
157,train,2,6,6,Pursuers,0,1,0,117.45,0.1
158,train,2,6,6,Pursuers,0,1,0,117.45,0.1
159,train,2,6,6,Pursuers,0,1,0,117.45,0.1
160,train,2,6,6,Pursuers,0,1,0,117.45,0.1
161,train,2,6,6,Pursuers,0,1,0,117.45,0.1
162,train,2,6,6,Pursuers,0,1,0,117.45,0.1
163,train,2,6,6,Pursuers,0,1,0,117.45,0.1
164,train,2,6,6,Pursuers,0,1,0,117.45,0.1
165,train,2,6,6,Pursuers,0,1,0,117.45,0.1
166,train,2,6,6,Pursuers,0,1,0,117.45,0.1
167,train,2,6,6,Pursuers,0,3,3,107.85,0.1
168,train,2,6,6,Pursuers,0,1,0,117.45,0.1
169,train,2,6,6,Pursuers,0,1,1,116.85,0.1
170,train,2,6,6,Pursuers,0,1,0,117.45,0.1
171,train,2,6,6,Pursuers,0,1,0,117.45,0.1
172,train,2,6,6,Pursuers,0,1,0,117.45,0.1
173,train,2,6,6,Pursuers,0,1,0,117.45,0.1
174,train,2,6,6,Pursuers,0,1,0,117.45,0.1
175,train,2,6,6,Pursuers,0,1,0,117.45,0.1
176,train,2,6,6,Pursuers,0,1,0,117.45,0.1
177,train,2,6,6,Pursuers,0,1,0,117.45,0.1
178,train,2,6,6,Pursuers,0,1,0,117.45,0.1
179,train,2,6,6,Pursuers,0,1,0,117.45,0.1
180,train,2,6,6,Pursuers,0,1,0,117.45,0.1
181,train,2,6,6,Pursuers,0,1,0,117.45,0.1
182,train,2,6,6,Pursuers,0,1,0,117.45,0.1
183,train,2,6,6,Pursuers,0,1,0,117.45,0.1
184,train,2,6,6,Pursuers,0,2,1,111.85,0.1
185,train,2,6,6,Pursuers,0,1,0,117.45,0.1
186,train,2,6,6,Pursuers,0,1,0,117.45,0.1
187,train,2,6,6,Pursuers,0,1,0,117.45,0.1
188,train,2,6,6,Pursuers,0,1,0,117.45,0.1
189,train,2,6,6,Pursuers,0,1,0,117.45,0.1
190,train,2,6,6,Pursuers,0,1,1,116.85,0.1
191,train,2,6,6,Pursuers,0,1,0,117.45,0.1
192,train,2,6,6,Pursuers,0,1,0,117.45,0.1
193,train,2,6,6,Pursuers,0,1,0,117.45,0.1
194,train,2,6,6,Pursuers,0,1,0,117.45,0.1
195,train,2,6,6,Pursuers,0,1,0,117.45,0.1
196,train,2,6,6,Pursuers,0,1,0,117.45,0.1
197,train,2,6,6,Pursuers,0,1,0,117.45,0.1
198,train,2,6,6,Pursuers,0,1,1,116.85,0.1
199,train,2,6,6,Pursuers,0,1,0,117.45,0.1
0,eval,2,6,6,Pursuers,0,1,0,,0.0
1,eval,2,6,6,Pursuers,0,1,0,,0.0
2,eval,2,6,6,Pursuers,0,1,0,,0.0
3,eval,2,6,6,Pursuers,0,1,0,,0.0
4,eval,2,6,6,Pursuers,0,1,0,,0.0
5,eval,2,6,6,Pursuers,0,1,0,,0.0
6,eval,2,6,6,Pursuers,0,1,0,,0.0
7,eval,2,6,6,Pursuers,0,1,0,,0.0
8,eval,2,6,6,Pursuers,0,1,0,,0.0
9,eval,2,6,6,Pursuers,0,1,0,,0.0
10,eval,2,6,6,Pursuers,0,1,0,,0.0
11,eval,2,6,6,Pursuers,0,1,0,,0.0
12,eval,2,6,6,Pursuers,0,1,0,,0.0
13,eval,2,6,6,Pursuers,0,1,0,,0.0
14,eval,2,6,6,Pursuers,0,1,0,,0.0
15,eval,2,6,6,Pursuers,0,1,0,,0.0
16,eval,2,6,6,Pursuers,0,1,0,,0.0
17,eval,2,6,6,Pursuers,0,1,0,,0.0
18,eval,2,6,6,Pursuers,0,1,0,,0.0
19,eval,2,6,6,Pursuers,0,1,0,,0.0
0,train,2,6,8,Pursuers,0,1,1,116.267,0.1
1,train,2,6,8,Pursuers,0,1,1,115.067,0.1
2,train,2,6,8,Pursuers,0,1,1,115.067,0.1
3,train,2,6,8,Pursuers,0,1,1,115.067,0.1
4,train,2,6,8,Pursuers,0,1,1,115.067,0.1
5,train,2,6,8,Pursuers,0,1,1,115.067,0.1
6,train,2,6,8,Pursuers,0,1,1,115.067,0.1
7,train,2,6,8,Pursuers,0,1,1,115.067,0.1
8,train,2,6,8,Pursuers,0,1,1,115.067,0.1
9,train,2,6,8,Pursuers,0,5,5,96.752,0.1
10,train,2,6,8,Pursuers,0,1,1,115.067,0.1
11,train,2,6,8,Pursuers,0,1,1,115.067,0.1
12,train,2,6,8,Pursuers,0,1,1,115.067,0.1
13,train,2,6,8,Pursuers,0,2,2,112.267,0.1
14,train,2,6,8,Pursuers,0,1,1,115.067,0.1
15,train,2,6,8,Pursuers,0,1,1,115.067,0.1
16,train,2,6,8,Pursuers,0,1,1,115.067,0.1
17,train,2,6,8,Pursuers,0,1,1,116.267,0.1
18,train,2,6,8,Pursuers,0,1,1,115.067,0.1
19,train,2,6,8,Pursuers,0,1,1,115.067,0.1
20,train,2,6,8,Pursuers,0,1,1,115.067,0.1
21,train,2,6,8,Pursuers,0,4,4,100.417,0.1
22,train,2,6,8,Pursuers,0,1,1,115.067,0.1
23,train,2,6,8,Pursuers,0,1,1,115.067,0.1
24,train,2,6,8,Pursuers,0,1,1,115.067,0.1
25,train,2,6,8,Pursuers,0,1,1,115.067,0.1
26,train,2,6,8,Pursuers,0,1,1,115.067,0.1
27,train,2,6,8,Pursuers,0,1,1,115.067,0.1
28,train,2,6,8,Pursuers,0,1,1,115.067,0.1
29,train,2,6,8,Pursuers,0,1,1,115.067,0.1
30,train,2,6,8,Pursuers,0,1,1,115.067,0.1
31,train,2,6,8,Pursuers,0,1,1,115.067,0.1
32,train,2,6,8,Pursuers,0,1,1,115.067,0.1
33,train,2,6,8,Pursuers,0,1,1,115.067,0.1
34,train,2,6,8,Pursuers,0,1,1,115.067,0.1
35,train,2,6,8,Pursuers,0,1,1,115.067,0.1
36,train,2,6,8,Pursuers,0,1,1,115.067,0.1
37,train,2,6,8,Pursuers,0,1,1,115.067,0.1
38,train,2,6,8,Pursuers,0,3,3,104.861,0.1
39,train,2,6,8,Pursuers,0,1,1,115.067,0.1
40,train,2,6,8,Pursuers,0,1,1,115.067,0.1
41,train,2,6,8,Pursuers,0,1,1,115.067,0.1
42,train,2,6,8,Pursuers,0,1,1,115.067,0.1
43,train,2,6,8,Pursuers,0,3,3,104.861,0.1
44,train,2,6,8,Pursuers,0,2,2,112.267,0.1
45,train,2,6,8,Pursuers,0,1,1,115.067,0.1
46,train,2,6,8,Pursuers,0,1,1,115.067,0.1
47,train,2,6,8,Pursuers,0,1,1,115.067,0.1
48,train,2,6,8,Pursuers,0,1,1,115.067,0.1
49,train,2,6,8,Pursuers,0,1,1,115.067,0.1
50,train,2,6,8,Pursuers,0,28,28,-116.748,0.1
51,train,2,6,8,Pursuers,0,1,1,115.067,0.1
52,train,2,6,8,Pursuers,0,1,1,115.067,0.1
53,train,2,6,8,Pursuers,0,1,1,115.067,0.1
54,train,2,6,8,Pursuers,0,1,1,115.067,0.1
55,train,2,6,8,Pursuers,0,1,1,116.267,0.1
56,train,2,6,8,Pursuers,0,1,1,115.067,0.1
57,train,2,6,8,Pursuers,0,1,1,115.067,0.1
58,train,2,6,8,Pursuers,0,1,1,115.067,0.1
59,train,2,6,8,Pursuers,0,1,1,115.067,0.1
60,train,2,6,8,Pursuers,0,1,1,115.067,0.1
61,train,2,6,8,Pursuers,0,1,1,115.067,0.1
62,train,2,6,8,Pursuers,0,1,1,115.067,0.1
63,train,2,6,8,Pursuers,0,1,1,115.067,0.1
64,train,2,6,8,Pursuers,0,1,1,115.067,0.1
65,train,2,6,8,Pursuers,0,1,1,115.067,0.1
66,train,2,6,8,Pursuers,0,3,3,104.861,0.1
67,train,2,6,8,Pursuers,0,1,1,115.067,0.1
68,train,2,6,8,Pursuers,0,3,3,104.861,0.1
69,train,2,6,8,Pursuers,0,1,1,115.067,0.1
70,train,2,6,8,Pursuers,0,1,1,115.067,0.1
71,train,2,6,8,Pursuers,0,1,1,115.067,0.1
72,train,2,6,8,Pursuers,0,1,1,115.067,0.1
73,train,2,6,8,Pursuers,0,1,1,115.067,0.1
74,train,2,6,8,Pursuers,0,1,1,115.067,0.1
75,train,2,6,8,Pursuers,0,1,1,115.067,0.1
76,train,2,6,8,Pursuers,0,1,1,115.067,0.1
77,train,2,6,8,Pursuers,0,1,1,115.067,0.1
78,train,2,6,8,Pursuers,0,1,1,115.067,0.1
79,train,2,6,8,Pursuers,0,1,1,115.067,0.1
80,train,2,6,8,Pursuers,0,1,1,115.067,0.1
81,train,2,6,8,Pursuers,0,1,1,115.067,0.1
82,train,2,6,8,Pursuers,0,1,1,115.067,0.1
83,train,2,6,8,Pursuers,0,1,1,115.067,0.1
84,train,2,6,8,Pursuers,0,1,1,115.067,0.1
85,train,2,6,8,Pursuers,0,1,1,115.067,0.1
86,train,2,6,8,Pursuers,0,1,1,115.067,0.1
87,train,2,6,8,Pursuers,0,1,1,115.067,0.1
88,train,2,6,8,Pursuers,0,1,1,115.067,0.1
89,train,2,6,8,Pursuers,0,1,1,115.067,0.1
90,train,2,6,8,Pursuers,0,1,1,115.067,0.1
91,train,2,6,8,Pursuers,0,1,1,115.067,0.1
92,train,2,6,8,Pursuers,0,1,1,115.067,0.1
93,train,2,6,8,Pursuers,0,1,1,115.067,0.1
94,train,2,6,8,Pursuers,0,1,1,115.067,0.1
95,train,2,6,8,Pursuers,0,1,1,115.067,0.1
96,train,2,6,8,Pursuers,0,1,1,116.267,0.1
97,train,2,6,8,Pursuers,0,1,1,115.067,0.1
98,train,2,6,8,Pursuers,0,1,1,115.067,0.1
99,train,2,6,8,Pursuers,0,1,1,115.067,0.1
100,train,2,6,8,Pursuers,0,1,1,115.067,0.1
101,train,2,6,8,Pursuers,0,1,1,115.067,0.1
102,train,2,6,8,Pursuers,0,1,1,115.067,0.1
103,train,2,6,8,Pursuers,0,1,1,115.067,0.1
104,train,2,6,8,Pursuers,0,1,1,115.067,0.1
105,train,2,6,8,Pursuers,0,1,1,115.067,0.1
106,train,2,6,8,Pursuers,0,1,1,115.067,0.1
107,train,2,6,8,Pursuers,0,1,1,115.067,0.1
108,train,2,6,8,Pursuers,0,1,1,115.067,0.1
109,train,2,6,8,Pursuers,0,1,1,115.067,0.1
110,train,2,6,8,Pursuers,0,1,1,115.067,0.1
111,train,2,6,8,Pursuers,0,1,1,115.067,0.1
112,train,2,6,8,Pursuers,0,1,1,115.067,0.1
113,train,2,6,8,Pursuers,0,1,1,115.067,0.1
114,train,2,6,8,Pursuers,0,1,1,115.067,0.1
115,train,2,6,8,Pursuers,0,1,1,115.067,0.1
116,train,2,6,8,Pursuers,0,1,1,115.067,0.1
117,train,2,6,8,Pursuers,0,1,1,115.067,0.1
118,train,2,6,8,Pursuers,0,1,1,115.067,0.1
119,train,2,6,8,Pursuers,0,1,1,115.067,0.1
120,train,2,6,8,Pursuers,0,1,1,115.067,0.1
121,train,2,6,8,Pursuers,0,1,1,115.067,0.1
122,train,2,6,8,Pursuers,0,1,1,115.067,0.1
123,train,2,6,8,Pursuers,0,1,1,115.067,0.1
124,train,2,6,8,Pursuers,0,1,1,115.067,0.1
125,train,2,6,8,Pursuers,0,1,1,115.067,0.1
126,train,2,6,8,Pursuers,0,1,1,115.067,0.1
127,train,2,6,8,Pursuers,0,1,1,115.067,0.1
128,train,2,6,8,Pursuers,0,3,3,104.861,0.1
129,train,2,6,8,Pursuers,0,1,1,115.067,0.1
130,train,2,6,8,Pursuers,0,1,1,115.067,0.1
131,train,2,6,8,Pursuers,0,1,1,115.067,0.1
132,train,2,6,8,Pursuers,0,1,1,115.067,0.1
133,train,2,6,8,Pursuers,0,1,1,115.067,0.1
134,train,2,6,8,Pursuers,0,1,1,115.067,0.1
135,train,2,6,8,Pursuers,0,1,1,115.067,0.1
136,train,2,6,8,Pursuers,0,1,1,115.067,0.1
137,train,2,6,8,Pursuers,0,1,1,115.067,0.1
138,train,2,6,8,Pursuers,0,1,1,115.067,0.1
139,train,2,6,8,Pursuers,0,1,1,115.067,0.1
140,train,2,6,8,Pursuers,0,1,1,115.067,0.1
141,train,2,6,8,Pursuers,0,1,1,115.067,0.1
142,train,2,6,8,Pursuers,0,1,1,115.067,0.1
143,train,2,6,8,Pursuers,0,1,1,115.067,0.1
144,train,2,6,8,Pursuers,0,1,1,115.067,0.1
145,train,2,6,8,Pursuers,0,1,1,115.067,0.1
146,train,2,6,8,Pursuers,0,1,1,115.067,0.1
147,train,2,6,8,Pursuers,0,1,1,115.067,0.1
148,train,2,6,8,Pursuers,0,1,1,115.067,0.1
149,train,2,6,8,Pursuers,0,1,1,115.067,0.1
150,train,2,6,8,Pursuers,0,1,1,115.067,0.1
151,train,2,6,8,Pursuers,0,1,1,115.067,0.1
152,train,2,6,8,Pursuers,0,1,1,115.067,0.1
153,train,2,6,8,Pursuers,0,1,1,115.067,0.1
154,train,2,6,8,Pursuers,0,1,1,115.067,0.1
155,train,2,6,8,Pursuers,0,1,1,115.067,0.1
156,train,2,6,8,Pursuers,0,1,1,115.067,0.1
157,train,2,6,8,Pursuers,0,1,1,115.067,0.1
158,train,2,6,8,Pursuers,0,3,3,104.861,0.1
159,train,2,6,8,Pursuers,0,1,1,115.067,0.1
160,train,2,6,8,Pursuers,0,1,1,115.067,0.1
161,train,2,6,8,Pursuers,0,1,1,115.067,0.1
162,train,2,6,8,Pursuers,0,1,1,115.067,0.1
163,train,2,6,8,Pursuers,0,1,1,115.067,0.1
164,train,2,6,8,Pursuers,0,1,1,115.067,0.1
165,train,2,6,8,Pursuers,0,1,1,115.067,0.1
166,train,2,6,8,Pursuers,0,1,1,115.067,0.1
167,train,2,6,8,Pursuers,0,1,1,115.067,0.1
168,train,2,6,8,Pursuers,0,1,1,115.067,0.1
169,train,2,6,8,Pursuers,0,1,1,115.067,0.1
170,train,2,6,8,Pursuers,0,1,1,115.067,0.1
171,train,2,6,8,Pursuers,0,1,1,115.067,0.1
172,train,2,6,8,Pursuers,0,1,1,115.067,0.1
173,train,2,6,8,Pursuers,0,2,2,108.667,0.1
174,train,2,6,8,Pursuers,0,3,3,103.261,0.1
175,train,2,6,8,Pursuers,0,1,1,115.067,0.1
176,train,2,6,8,Pursuers,0,1,1,115.067,0.1
177,train,2,6,8,Pursuers,0,1,1,115.067,0.1
178,train,2,6,8,Pursuers,0,1,1,115.067,0.1
179,train,2,6,8,Pursuers,0,1,1,115.067,0.1
180,train,2,6,8,Pursuers,0,1,1,115.067,0.1
181,train,2,6,8,Pursuers,0,1,1,115.067,0.1
182,train,2,6,8,Pursuers,0,1,1,115.067,0.1
183,train,2,6,8,Pursuers,0,1,1,115.067,0.1
184,train,2,6,8,Pursuers,0,1,1,115.067,0.1
185,train,2,6,8,Pursuers,0,1,1,115.067,0.1
186,train,2,6,8,Pursuers,0,1,1,115.067,0.1
187,train,2,6,8,Pursuers,0,2,2,111.467,0.1
188,train,2,6,8,Pursuers,0,1,1,115.067,0.1
189,train,2,6,8,Pursuers,0,1,1,115.067,0.1
190,train,2,6,8,Pursuers,0,1,1,115.067,0.1
191,train,2,6,8,Pursuers,0,1,1,115.067,0.1
192,train,2,6,8,Pursuers,0,1,1,115.067,0.1
193,train,2,6,8,Pursuers,0,1,1,115.067,0.1
194,train,2,6,8,Pursuers,0,1,1,115.067,0.1
195,train,2,6,8,Pursuers,0,1,1,115.067,0.1
196,train,2,6,8,Pursuers,0,1,1,115.067,0.1
197,train,2,6,8,Pursuers,0,1,1,115.067,0.1
198,train,2,6,8,Pursuers,0,1,1,115.067,0.1
199,train,2,6,8,Pursuers,0,1,1,115.067,0.1
0,eval,2,6,8,Pursuers,0,1,1,,0.0
1,eval,2,6,8,Pursuers,0,1,1,,0.0
2,eval,2,6,8,Pursuers,0,1,1,,0.0
3,eval,2,6,8,Pursuers,0,1,1,,0.0
4,eval,2,6,8,Pursuers,0,1,1,,0.0
5,eval,2,6,8,Pursuers,0,1,1,,0.0
6,eval,2,6,8,Pursuers,0,1,1,,0.0
7,eval,2,6,8,Pursuers,0,1,1,,0.0
8,eval,2,6,8,Pursuers,0,1,1,,0.0
9,eval,2,6,8,Pursuers,0,1,1,,0.0
10,eval,2,6,8,Pursuers,0,1,1,,0.0
11,eval,2,6,8,Pursuers,0,1,1,,0.0
12,eval,2,6,8,Pursuers,0,1,1,,0.0
13,eval,2,6,8,Pursuers,0,1,1,,0.0
14,eval,2,6,8,Pursuers,0,1,1,,0.0
15,eval,2,6,8,Pursuers,0,1,1,,0.0
16,eval,2,6,8,Pursuers,0,1,1,,0.0
17,eval,2,6,8,Pursuers,0,1,1,,0.0
18,eval,2,6,8,Pursuers,0,1,1,,0.0
19,eval,2,6,8,Pursuers,0,1,1,,0.0
0,train,2,8,4,Pursuers,0,1,1,153.6,0.1
1,train,2,8,4,Pursuers,0,1,1,155.2,0.1
2,train,2,8,4,Pursuers,0,1,0,156.4,0.1
3,train,2,8,4,Pursuers,0,1,0,157.0,0.1
4,train,2,8,4,Pursuers,0,1,0,157.0,0.1
5,train,2,8,4,Pursuers,0,1,0,157.0,0.1
6,train,2,8,4,Pursuers,0,1,0,157.0,0.1
7,train,2,8,4,Pursuers,0,1,0,157.0,0.1
8,train,2,8,4,Pursuers,0,1,0,157.0,0.1
9,train,2,8,4,Pursuers,0,1,1,154.378,0.1
10,train,2,8,4,Pursuers,0,1,0,157.0,0.1
11,train,2,8,4,Pursuers,0,1,0,157.0,0.1
12,train,2,8,4,Pursuers,0,1,0,156.4,0.1
13,train,2,8,4,Pursuers,0,1,0,156.0,0.1
14,train,2,8,4,Pursuers,0,1,1,156.4,0.1
15,train,2,8,4,Pursuers,0,1,0,157.0,0.1
16,train,2,8,4,Pursuers,0,1,0,156.0,0.1
17,train,2,8,4,Pursuers,0,1,0,157.0,0.1
18,train,2,8,4,Pursuers,0,1,0,157.0,0.1
19,train,2,8,4,Pursuers,0,1,0,157.0,0.1
20,train,2,8,4,Pursuers,0,1,0,157.0,0.1
21,train,2,8,4,Pursuers,0,1,0,157.0,0.1
22,train,2,8,4,Pursuers,0,1,0,157.0,0.1
23,train,2,8,4,Pursuers,0,1,0,157.0,0.1
24,train,2,8,4,Pursuers,0,1,0,157.0,0.1
25,train,2,8,4,Pursuers,0,1,0,157.0,0.1
26,train,2,8,4,Pursuers,0,1,0,157.0,0.1
27,train,2,8,4,Pursuers,0,1,1,154.8,0.1
28,train,2,8,4,Pursuers,0,1,0,157.0,0.1
29,train,2,8,4,Pursuers,0,1,0,157.0,0.1
30,train,2,8,4,Pursuers,0,1,1,152.578,0.1
31,train,2,8,4,Pursuers,0,1,0,157.0,0.1
32,train,2,8,4,Pursuers,0,1,0,157.0,0.1
33,train,2,8,4,Pursuers,0,1,1,155.978,0.1
34,train,2,8,4,Pursuers,0,1,1,155.8,0.1
35,train,2,8,4,Pursuers,0,1,0,157.0,0.1
36,train,2,8,4,Pursuers,0,1,0,157.0,0.1
37,train,2,8,4,Pursuers,0,1,0,155.4,0.1
38,train,2,8,4,Pursuers,0,1,0,157.0,0.1
39,train,2,8,4,Pursuers,0,1,1,154.8,0.1
40,train,2,8,4,Pursuers,0,1,0,157.0,0.1
41,train,2,8,4,Pursuers,0,1,0,156.4,0.1
42,train,2,8,4,Pursuers,0,1,0,157.0,0.1
43,train,2,8,4,Pursuers,0,1,0,156.4,0.1
44,train,2,8,4,Pursuers,0,1,0,157.0,0.1
45,train,2,8,4,Pursuers,0,1,0,157.0,0.1
46,train,2,8,4,Pursuers,0,1,0,157.0,0.1
47,train,2,8,4,Pursuers,0,1,0,155.4,0.1
48,train,2,8,4,Pursuers,0,1,0,156.4,0.1
49,train,2,8,4,Pursuers,0,1,0,157.0,0.1
50,train,2,8,4,Pursuers,0,1,0,157.0,0.1
51,train,2,8,4,Pursuers,0,1,0,157.0,0.1
52,train,2,8,4,Pursuers,0,1,0,157.0,0.1
53,train,2,8,4,Pursuers,0,1,1,156.4,0.1
54,train,2,8,4,Pursuers,0,1,0,157.0,0.1
55,train,2,8,4,Pursuers,0,1,0,157.0,0.1
56,train,2,8,4,Pursuers,0,1,1,154.8,0.1
57,train,2,8,4,Pursuers,0,1,0,157.0,0.1
58,train,2,8,4,Pursuers,0,1,1,156.4,0.1
59,train,2,8,4,Pursuers,0,1,1,153.6,0.1
60,train,2,8,4,Pursuers,0,1,0,157.0,0.1
61,train,2,8,4,Pursuers,0,1,0,157.0,0.1
62,train,2,8,4,Pursuers,0,1,1,154.8,0.1
63,train,2,8,4,Pursuers,0,1,0,157.0,0.1
64,train,2,8,4,Pursuers,0,1,0,157.0,0.1
65,train,2,8,4,Pursuers,0,1,0,156.4,0.1
66,train,2,8,4,Pursuers,0,1,1,155.978,0.1
67,train,2,8,4,Pursuers,0,1,0,157.0,0.1
68,train,2,8,4,Pursuers,0,1,0,157.0,0.1
69,train,2,8,4,Pursuers,0,1,0,157.0,0.1
70,train,2,8,4,Pursuers,0,1,0,157.0,0.1
71,train,2,8,4,Pursuers,0,1,0,157.0,0.1
